web-scraper-order,web-scraper-start-url,titre_annonce,prix,commune,date,code_postal,surface_all,nb_pièces,détail,prix_m2
1613500619-52915,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=78,Appartement 2 pièces 47 m²,491,Pecquencourt ,"09 fév, 11:58",59146,47,2,Appartement,10.446808510638299
1613500695-54004,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=47,Appartement 2 pièces 37 m²,685,Lille ,"12 fév, 17:33",59000,37,2,Appartement,18.513513513513512
1613500586-52600,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=87,Studio 1 pièce 18 m²,470,Lille ,"08 fév, 11:38",59000,18,1,Appartement,26.11111111111111
1613500555-52156,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=100,Appartement 3 pièces 50 m²,460,Avesnes-sur-Helpe ,"05 fév, 14:22",59440,50,3,Appartement,9.2
1613500589-52640,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=86,Appartement 3 pièces 70 m²,908,Marcq-en-Baroeul ,"08 fév, 12:52",59700,70,3,Appartement,12.971428571428572
1613500705-54121,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=43,Appartement 78m² (parking+cave+ascenseur),700,Armentières ,"13 fév, 10:51",59280,78,,Appartement,8.974358974358974
1613500653-53407,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=64,Appartement 3 pièces 73 m²,906,Lille ,"11 fév, 04:30",59000,73,3,Appartement,12.41095890410959
1613500668-53600,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=58,Chambre 4 pièces 10 m²,530,Lille ,"11 fév, 17:27",59800,10,4,,53
1613500703-54107,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=44,Appartement 1 pièce 19 m²,479,Loos ,"13 fév, 08:25",59120,19,,Appartement,25.210526315789473
1613500658-53469,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=62,Appartement 3 pièces 65 m²,875,Lille ,"11 fév, 10:26",59000,65,3,Appartement,13.461538461538462
1613500631-53081,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=73,Appartement 3 pièces 56 m²,649,Bersée ,"10 fév, 08:16",59235,56,3,Appartement,11.589285714285714
1613500668-53629,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=58,Appartement 1 pièce 32 m²,488,Lille ,"11 fév, 16:40",59000,32,,Appartement,15.25
1613500574-52418,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=92,LILLE HELLEMMES chambre étudiant tout confort 14 m²,370,Lille  Hellemmes-Lille,"07 fév, 11:25",59260,14,,,26.428571428571427
1613500653-53396,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=64,Appartement 2 pièces 30 m²,633,Lille ,"11 fév, 07:40",59000,30,2,Appartement,21.1
1613500670-53661,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=57,Studio 1 pièce 18 m²,421,Lille ,"11 fév, 17:42",59000,18,1,Appartement,23.38888888888889
1613500611-52798,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=81,Maison 2 pièces 69 m²,720,Sin-le-Noble ,"09 fév, 08:43",59450,69,2,Maison,10.434782608695652
1613500681-53796,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=53,Appartement 2 pièces 40 m²,654,La Madeleine ,"12 fév, 10:37",59110,40,2,Appartement,16.35
1613500658-53471,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=62,Studio 1 pièce 22 m²,535,Lille ,"11 fév, 10:16",59000,22,1,Appartement,24.318181818181817
1613500703-54114,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=44,Studio 1 pièce 28 m²,468,Lille ,"13 fév, 00:10",59000,28,1,Appartement,16.714285714285715
1613500641-53226,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=69,Appartement 2 pièces 50 m²,450,Bourbourg ,"10 fév, 11:50",59630,50,2,Appartement,9
1613500614-52855,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=80,Studio 1 pièce 25 m²,390,Cambrai ,"09 fév, 09:22",59400,25,1,Appartement,15.6
1613500609-52771,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=82,Appartement 3 pièces 97 m²,849,Tourcoing ,"09 fév, 00:14",59200,97,3,Appartement,8.75257731958763
1613500614-52851,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=80,Studio 1 pièce 30 m²,467,Lille ,"09 fév, 09:26",59000,30,1,Appartement,15.566666666666666
1613500710-54210,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=41,Appartement 1 pièce 10 m²,520,Villeneuve-d'Ascq ,"13 fév, 13:27",59650,10,,Appartement,52
1613500670-53642,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=57,Appartement 2 pièces 51 m²,525,Dechy ,"11 fév, 18:07",59187,51,2,Appartement,10.294117647058824
1613500663-53556,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=60,Studio 1 pièce 25 m²,412,Roubaix ,"11 fév, 13:17",59100,25,1,Appartement,16.48
1613500616-52876,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=79,Studio 1 pièce 20 m²,550,Villeneuve-d'Ascq ,"09 fév, 10:59",59650,20,1,Appartement,27.5
1613500624-52989,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=76,Appartement 2 pièces 32 m²,760,Lille ,"09 fév, 16:08",59800,32,2,Appartement,23.75
1613500646-53291,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=67,Maison 95 m2 - 2 chambres,935,Méteren ,"10 fév, 17:19",59270,95,,Maison,9.842105263157896
1613500678-53764,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=54,Appartement 2 pièces 42 m²,460,Cambrai ,"12 fév, 08:45",59400,42,2,Appartement,10.952380952380953
1613500626-53024,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=75,Appartement 2 pièces 45 m²,483,Aulnoy-lez-Valenciennes ,"09 fév, 18:12",59300,45,2,Appartement,10.733333333333333
1613500656-53434,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=63,Studio 1 pièce 21 m²,440,Lille ,"11 fév, 09:12",59000,21,1,Appartement,20.952380952380953
1613500863-55263,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=9,Studio 1 pièce 33 m²,411,Lomme ,"16 fév, 11:53",59160,33,1,Appartement,12.454545454545455
1613500840-54960,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=18,Studio 1 pièce 23 m²,450,Dunkerque ,"15 fév, 16:58",59140,23,1,Appartement,19.565217391304348
1613500609-52777,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=82,Appartement 3 pièces 73 m²,739,Wasquehal ,"08 fév, 23:06",59290,73,3,Appartement,10.123287671232877
1613500676-53706,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=55,Studio 1 pièce 15 m²,280,Douai ,"12 fév, 08:19",59500,15,1,Appartement,18.666666666666668
1613500850-55095,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=14,Appartement 4 pièces 71 m²,1065,Lille ,"16 fév, 03:42",59800,71,4,Appartement,15
1613500641-53221,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=69,Appartement 2 pièces 37 m²,490,Lille ,"10 fév, 12:06",59000,37,2,Appartement,13.243243243243244
1613500825-54735,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=24,Chambre 1 pièce 12 m²,430,Croix ,"15 fév, 11:16",59170,12,,,35.833333333333336
1613500636-53154,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=71,Studio 1 pièce 28 m²,485,La Madeleine ,"10 fév, 10:10",59110,28,1,Appartement,17.321428571428573
1613500863-55262,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=9,Appartement 3 pièces 70 m²,830,Marquette-lez-Lille ,"16 fév, 11:53",59520,70,3,Appartement,11.857142857142858
1613500609-52769,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=82,Appartement 2 pièces 45 m²,485,Halluin ,"09 fév, 00:38",59250,45,2,Appartement,10.777777777777779
1613500678-53741,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=54,Appartement 1 pièce 20 m²,560,Lille ,"12 fév, 10:10",59000,20,,Appartement,28
1613500821-54713,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=25,Appartement T2 - 50m² - charme de l'ancien - GAMBETTA ; SEBASTOPOL,785,Lille ,"15 fév, 10:43",59000,50,2,Appartement,15.7
1613500700-54061,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=45,T2 Neuf 46m2,615,Faches-Thumesnil ,"12 fév, 21:57",59155,46,2,Appartement,13.369565217391305
1613500821-54700,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=25,Appartement 3 pièces 68 m²,650,Cambrai ,"15 fév, 11:01",59400,68,3,Appartement,9.558823529411764
1613500579-52494,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=90,Maison individuelle 100 m2,1000,Aubry-du-Hainaut ,"07 fév, 19:23",59494,100,,Maison,10
1613500629-53063,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=74,Appartement 2 pièces 17 m²,415,Lille ,"09 fév, 21:16",59000,17,2,Appartement,24.41176470588235
1613500723-54394,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=36,Magnifique appart 30m2 Gare Lille Flandres,650,Lille  Centre,"14 fév, 07:25",59800,30,,,21.666666666666668
1613500843-54966,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=17,Maison de ville 2 pièces 45 m²,470,Fenain ,"15 fév, 20:02",59179,45,2,Maison,10.444444444444445
1613500735-54570,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=31,"T3, 2 chambres 64m2",680,Valenciennes ,"14 fév, 19:01",59300,64,3,,10.625
1613500661-53504,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=61,Maison 70 m2,550,Saint-Vaast-en-Cambrésis ,"11 fév, 11:56",59188,70,,Maison,7.857142857142857
1613500656-53429,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=63,Appartement 2 pièces 34 m²,623,Lille ,"11 fév, 09:24",59000,34,2,Appartement,18.323529411764707
1613500643-53254,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=68,Appartement 3 pièces 82 m²,840,Lambersart ,"10 fév, 15:30",59130,82,3,Appartement,10.24390243902439
1613500695-53982,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=47,Appartement 4 pièces 91 m²,1207,Lille ,"12 fév, 18:31",59000,91,4,Appartement,13.263736263736265
1613500626-53018,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=75,Appartement 2 pièces 44 m²,653,Lille ,"09 fév, 18:39",59000,44,2,Appartement,14.840909090909092
1613500703-54112,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=44,Gd studio 38m2 avec pkg en ss Gambetta,550,Lille ,"13 fév, 06:46",59000,38,1,Appartement,14.473684210526315
1613500658-53472,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=62,Studio 1 pièce 23 m²,470,Lille ,"11 fév, 10:16",59000,23,1,Appartement,20.434782608695652
1613500740-54641,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=29,Studio 1 pièce 20 m²,630,Lille ,"15 fév, 03:35",59800,20,1,Appartement,31.5
1613500653-53392,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=64,Appartement 3 pièces 73 m²,988,Lille ,"11 fév, 07:46",59000,73,3,Appartement,13.534246575342467
1613500845-54997,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=16,Appartement 2 pièces 43 m²,595,Douai ,"15 fév, 21:22",59500,43,2,Appartement,13.837209302325581
1613500873-55403,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=5,Appartement 2 pièces 49 m²,730,La Madeleine ,"16 fév, 15:40",59110,49,2,Appartement,14.89795918367347
1613500705-54125,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=43,Appt t2 de 55m² avec jardin,590,Douai ,"13 fév, 10:22",59500,55,2,Appartement,10.727272727272727
1613500850-55080,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=14,Maison 6 pièces 145 m²,785,Caudry ,"16 fév, 07:22",59540,145,6,Maison,5.413793103448276
1613500670-53643,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=57,Appartement 3 pièces 67 m²,1195,Lille ,"11 fév, 18:07",59000,67,3,Appartement,17.83582089552239
1613500663-53531,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=60,Appartement 2 pièces 43 m²,930,Lille ,"11 fév, 14:47",59000,43,2,Appartement,21.627906976744185
1613500619-52896,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=78,Appartement 5 pièces 95 m²,475,Lille ,"09 fév, 13:13",59000,95,5,Appartement,5
1613500656-53436,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=63,Appartement 3 pièces 59 m²,815,Lille ,"11 fév, 09:08",59000,59,3,Appartement,13.813559322033898
1613500670-53636,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=57,Appartement 3 pièces 95 m²,1409,Lille ,"11 fév, 18:17",59000,95,3,Appartement,14.83157894736842
1613500591-52673,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=85,Maison 76m2 - CAMBRAI,594,Cambrai ,"08 fév, 15:08",59400,76,,Maison,7.815789473684211
1613500693-53974,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=48,Maison de ville 4 pièces 95 m²,676,Armentières ,"12 fév, 16:43",59280,95,4,Maison,7.11578947368421
1613500740-54613,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=29,Appartement 3 pièces 60 m²,843,Chéreng ,"15 fév, 08:06",59152,60,3,Appartement,14.05
1613500643-53262,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=68,Appartement 2 pièces 37 m²,658,Lille ,"10 fév, 14:38",59000,37,2,Appartement,17.783783783783782
1613500676-53713,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=55,Appartement 2 pièces 42 m²,512,Roubaix ,"12 fév, 07:44",59100,42,2,Appartement,12.19047619047619
1613500559-52214,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=98,Appartement 2 pièces 46 m²,690,Lille ,"05 fév, 19:21",59000,46,2,Appartement,15
1613500678-53747,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=54,Appartement 1 pièce 20 m²,484,Lille ,"12 fév, 09:36",59000,20,,Appartement,24.2
1613500641-53215,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=69,Appartement 3 pièces 57 m²,790,Villeneuve-d'Ascq ,"10 fév, 12:34",59650,57,3,Appartement,13.859649122807017
1613500681-53778,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=53,Appartement 2 pièces 33 m²,490,Lille ,"12 fév, 11:00",59000,33,2,Appartement,14.848484848484848
1613500860-55225,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=10,Appartement 2 pièces 45 m²,685,Lille ,"16 fév, 11:15",59000,45,2,Appartement,15.222222222222221
1613500631-53094,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=73,Studio 1 pièce 24 m²,596,Lille ,"10 fév, 07:15",59000,24,1,Appartement,24.833333333333332
1613500690-53917,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=49,Studio 1 pièce 25 m²,352,Houplines ,"12 fév, 16:30",59116,25,1,Appartement,14.08
1613500572-52381,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=93,Appartement 3 pièces 68 m²,480,Cambrai ,"06 fév, 22:05",59400,68,3,Appartement,7.0588235294117645
1613500821-54712,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=25,Appartement 4 pièces 79 m²,1070,Loos ,"15 fév, 10:46",59120,79,4,Appartement,13.544303797468354
1613500740-54622,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=29,Appartement 27 m² Lille,520,Lille ,"15 fév, 07:41",59000,27,,Appartement,19.25925925925926
1613500676-53717,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=55,Appartement 1 pièce 31 m²,366,Douai ,"12 fév, 07:22",59500,31,,Appartement,11.806451612903226
1613500855-55139,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=12,Studio 1 pièce 25 m²,600,Lille ,"16 fév, 09:55",59000,25,1,Appartement,24
1613500673-53670,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=56,Appartement 2 pièces 43 m²,750,Cysoing ,"11 fév, 21:46",59830,43,2,Appartement,17.441860465116278
1613500621-52962,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=77,Appartement 5 pièces 95 m²,515,Lille ,"09 fév, 13:25",59000,95,5,Appartement,5.421052631578948
1613500855-55159,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=12,Appartement 2 pièces 48 m²,733,Lille ,"16 fév, 09:35",59000,48,2,Appartement,15.270833333333334
